order_line_id,order_id,order_date,customer_id,delivery_place_id,product_id,product_description,product_type,quantity,uom,unit_price,currency
OL-001,ORD-2026-460437,2026-12-16,CUST-975136,DEL-33640702,PROD-483921,Zoltrix 4K Display Module 27in,Product,81,pcs,189.99,EUR
OL-002,ORD-2026-999488,2026-11-24,CUST-324643,DEL-81062902,PROD-192837,Droxel 65W GaN Charger,Product,31,pcs,28.4,EUR
OL-002,ORD-2026-419588,2026-12-30T14:28:00,CUST-766563,DEL-60319927,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,29,m,8.9,EUR
OL-002,ORD-2027-804299,2027-01-21,CUST-262316,DEL-64877191,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,95,pcs,112.5,EUR
OL-003,ORD-2027-917823,2027-01-19,CUST-526117,DEL-42194159,PROD-583047,Veltric UPS 600VA Tower,Product,69,pcs,78.6,EUR
OL-002,ORD-2027-169832,2027-01-23,CUST-181247,DEL-35140847,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,84,m,8.9,EUR
OL-001,ORD-2026-884727,08-12-2026,CUST-262316,DEL-64877191,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,19,pcs,67.0,EUR
OL-002,ORD-2026-556297,2026-12-31,CUST-542417,DEL-42847661,PROD-271045,Vantec USB-C Hub 9-port,Product,25,pcs,34.5,EUR
OL-002,ORD-2026-600241,2026-11-12,CUST-660086,DEL-58841557,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,1,pcs,112.5,EUR
OL-002,ORD-2026-308622,2026-12-21,CUST-217308,DEL-71974027,PROD-461829,Plonex Webcam 1080p Pro,Product,42,pcs,44.0,EUR
OL-002,ORD-2027-882692,2027-01-21,CUST-262998,DEL-85686878,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,9,pcs,112.5,EUR
OL-002,ORD-2026-822303,2026-12-11T11:01:00,CUST-515011,DEL-29834119,PROD-271045,Vantec USB-C Hub 9-port,Product,25,pcs,34.5,EUR
OL-001,ORD-2026-532637,13-12-2026,CUST-454508,DEL-83319550,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,29,pcs,112.5,EUR
OL-001,ORD-2027-199907,2027-01-15,CUST-333238,DEL-87507357,PROD-483921,Zoltrix 4K Display Module 27in,Product,31,pcs,189.99,EUR
OL-001,ORD-2027-832614,13-01-2027,CUST-373432,DEL-42655866,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,32,pcs,67.0,EUR
OL-003,ORD-2027-598940,2027-01-04,CUST-563246,DEL-45835371,PROD-029384,Trimbit Docking Station 12-in-1,Product,16,pcs,89.9,EUR
OL-002,ORD-2027-852658,2027-01-03,CUST-329471,DEL-85383550,PROD-483921,Zoltrix 4K Display Module 27in,Product,52,pcs,189.99,EUR
OL-003,ORD-2026-879746,2026-11-10,CUST-288073,DEL-22097496,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,56,m,8.9,EUR
OL-002,ORD-2026-867333,2026-12-03,CUST-400850,DEL-84905122,PROD-639182,Blipcore Wireless Adapter AC1200,Product,83,pcs,22.8,EUR
OL-001,ORD-2027-843596,05/02/2027,CUST-547470,DEL-60491958,PROD-483921,Zoltrix 4K Display Module 27in,Product,67,pcs,189.99,EUR
OL-001,ORD-2027-695417,2027-01-08,CUST-217308,DEL-89379016,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,13,pcs,112.5,EUR
OL-001,ORD-2027-216211,2027-01-31,CUST-266931,DEL-50045602,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,67,pcs,67.0,EUR
OL-001,ORD-2026-390848,2026-11-15,CUST-185965,DEL-95462880,PROD-271045,Vantec USB-C Hub 9-port,Product,74,pcs,34.5,EUR
OL-002,ORD-2026-570988,2026-12-18,CUST-863587,DEL-95318289,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,26,pcs,67.0,EUR
OL-003,ORD-2026-381342,2026-12-14,CUST-498382,DEL-76669607,PROD-461829,Plonex Webcam 1080p Pro,Product,35,pcs,44.0,EUR
OL-001,ORD-2026-381342,14-12-2026,CUST-498382,DEL-76669607,PROD-271045,Vantec USB-C Hub 9-port,Product,24,pcs,34.5,EUR
OL-003,ORD-2026-517307,2026-12-07,CUST-373432,DEL-42655866,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,69,pcs,112.5,EUR
OL-002,ORD-2026-580854,2026-12-23T17:57:00,CUST-400850,DEL-84905122,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,78,m,8.9,EUR
OL-001,ORD-2026-888977,2026-12-13,CUST-585100,DEL-70445541,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,61,pcs,67.0,EUR
OL-001,ORD-2026-278368,2026-12-30,CUST-653306,DEL-21819185,PROD-639182,Blipcore Wireless Adapter AC1200,Product,71,pcs,22.8,EUR
OL-001,ORD-2026-120581,2026-12-23,CUST-371782,DEL-45000508,PROD-583047,Veltric UPS 600VA Tower,Product,26,pcs,78.6,EUR
OL-003,ORD-2027-921533,2027-01-08,CUST-617488,DEL-60557040,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,88,m,8.9,EUR
OL-002,ORD-2026-448098,2026-12-20,CUST-891952,DEL-73280554,PROD-029384,Trimbit Docking Station 12-in-1,Product,13,pcs,89.9,EUR
OL-002,ORD-2027-269170,2027-01-27,CUST-741390,DEL-42981324,PROD-029384,Trimbit Docking Station 12-in-1,Product,65,pcs,89.9,EUR
OL-001,ORD-2027-261169,2027-01-22,CUST-806073,DEL-33386929,PROD-583047,Veltric UPS 600VA Tower,Product,100,pcs,78.6,EUR
OL-001,ORD-2026-231113,2026-12-24T15:13:00,CUST-660086,DEL-54250344,PROD-029384,Trimbit Docking Station 12-in-1,Product,12,pcs,89.9,EUR
OL-002,ORD-2026-171542,2026-11-28T17:39:00,CUST-563246,DEL-45105069,PROD-639182,Blipcore Wireless Adapter AC1200,Product,42,pcs,22.8,EUR
OL-002,ORD-2026-648887,2026-12-14,CUST-660086,DEL-58841557,PROD-192837,Droxel 65W GaN Charger,Product,12,pcs,28.4,EUR
OL-001,ORD-2026-648887,2026-12-14,CUST-660086,DEL-58841557,PROD-461829,Plonex Webcam 1080p Pro,Product,62,pcs,44.0,EUR
OL-001,ORD-2026-780130,2026-12-15,CUST-371782,DEL-45000508,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,56,pcs,67.0,EUR
OL-001,ORD-2026-598302,2026-12-07,CUST-814825,DEL-73380266,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,44,m,8.9,EUR
OL-002,ORD-2027-232981,2027-01-31,CUST-585100,DEL-59115280,PROD-192837,Droxel 65W GaN Charger,Product,36,pcs,28.4,EUR
OL-002,ORD-2027-491029,2027-01-30,CUST-972064,DEL-41250794,PROD-639182,Blipcore Wireless Adapter AC1200,Product,4,pcs,22.8,EUR
OL-001,ORD-2027-510623,2027-01-02,CUST-653306,DEL-24039158,PROD-483921,Zoltrix 4K Display Module 27in,Product,79,pcs,189.99,EUR
OL-001,ORD-2026-185916,2026-12-28,CUST-838797,DEL-93940940,PROD-271045,Vantec USB-C Hub 9-port,Product,51,pcs,34.5,EUR
OL-001,ORD-2026-740916,2026-12-14,CUST-515011,DEL-35606639,PROD-583047,Veltric UPS 600VA Tower,Product,9,pcs,78.6,EUR
OL-003,ORD-2027-616256,2027-01-23,CUST-202664,DEL-39738898,PROD-639182,Blipcore Wireless Adapter AC1200,Product,97,pcs,22.8,EUR
OL-002,ORD-2027-138842,2027-01-16,CUST-515011,DEL-29834119,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,16,m,8.9,EUR
OL-002,ORD-2027-234082,2027-01-20,CUST-163918,DEL-46930534,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,34,m,8.9,EUR
OL-001,ORD-2026-912863,2026-12-02,CUST-666390,DEL-70166480,PROD-271045,Vantec USB-C Hub 9-port,Product,4,pcs,34.5,EUR
OL-001,ORD-2026-858711,2026-12-29,CUST-498382,DEL-76669607,PROD-271045,Vantec USB-C Hub 9-port,Product,59,pcs,34.5,EUR
OL-002,ORD-2027-224921,10/01/2027,CUST-922733,DEL-64414096,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,5,m,8.9,EUR
OL-001,ORD-2026-272117,2026-12-08,CUST-922733,DEL-64414096,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,40,pcs,112.5,EUR
OL-003,ORD-2027-287847,2027-01-14,CUST-559381,DEL-67279295,PROD-029384,Trimbit Docking Station 12-in-1,Product,9,pcs,89.9,EUR
OL-002,ORD-2026-267666,2026-12-13,CUST-960394,DEL-20593403,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,43,pcs,112.5,EUR
OL-001,ORD-2027-940480,2027-01-14,CUST-371782,DEL-45106207,PROD-192837,Droxel 65W GaN Charger,Product,17,pcs,28.4,EUR
OL-001,ORD-2026-647341,2026-12-12,CUST-891952,DEL-73280554,PROD-271045,Vantec USB-C Hub 9-port,Product,22,pcs,34.5,EUR
OL-002,ORD-2026-104877,2026-12-18,CUST-148458,DEL-76757928,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,10,pcs,112.5,EUR
OL-001,ORD-2027-702433,2027-01-05,CUST-972064,DEL-42542167,PROD-029384,Trimbit Docking Station 12-in-1,Product,34,pcs,89.9,EUR
OL-001,ORD-2026-817956,21 Dec 2026,CUST-771088,DEL-20200074,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,63,pcs,112.5,EUR
OL-001,ORD-2026-223794,2026-12-01,CUST-320281,DEL-80322629,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,21,m,8.9,EUR
OL-003,ORD-2026-114663,17-12-2026,CUST-958179,DEL-49597485,PROD-192837,Droxel 65W GaN Charger,Product,93,pcs,28.4,EUR
OL-001,ORD-2026-704663,2026-11-30,CUST-549245,DEL-47111151,PROD-271045,Vantec USB-C Hub 9-port,Product,66,pcs,34.5,EUR
OL-002,ORD-2027-676289,2027-01-07,CUST-148458,DEL-76757928,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,36,m,8.9,EUR
OL-001,ORD-2026-934883,2026-12-12,CUST-666390,DEL-70166480,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,33,pcs,112.5,EUR
OL-001,ORD-2027-937798,2027-01-04,CUST-320281,DEL-80322629,PROD-271045,Vantec USB-C Hub 9-port,Product,79,pcs,34.5,EUR
OL-001,ORD-2027-432270,2027-01-01,CUST-217308,DEL-78057490,PROD-192837,Droxel 65W GaN Charger,Product,35,pcs,28.4,EUR
OL-001,ORD-2026-749208,21 Dec 2026,CUST-400850,DEL-60961690,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,47,m,8.9,EUR
OL-001,ORD-2026-954987,2026-12-22,CUST-660086,DEL-58841557,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,37,m,8.9,EUR
OL-001,ORD-2026-114663,2026-12-17,CUST-958179,DEL-49597485,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,22,pcs,67.0,EUR
OL-001,ORD-2026-804179,2026-12-05,CUST-989545,DEL-53106399,PROD-461829,Plonex Webcam 1080p Pro,Product,51,pcs,44.0,EUR
OL-001,ORD-2026-365953,2026-12-12,CUST-547470,DEL-60491958,PROD-461829,Plonex Webcam 1080p Pro,Product,73,pcs,44.0,EUR
OL-003,ORD-2026-898100,19-12-2026,CUST-454508,DEL-60576565,PROD-029384,Trimbit Docking Station 12-in-1,Product,25,pcs,89.9,EUR
OL-003,ORD-2026-817999,2026-12-30,CUST-753425,DEL-26354208,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,77,pcs,112.5,EUR
OL-001,ORD-2026-320039,2026-12-18,CUST-246316,DEL-99635939,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,37,pcs,67.0,EUR
OL-001,ORD-2027-342716,14-01-2027,CUST-526117,DEL-37888820,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,96,pcs,112.5,EUR
OL-003,ORD-2027-785572,2027-01-12,CUST-989545,DEL-15006085,PROD-639182,Blipcore Wireless Adapter AC1200,Product,16,pcs,22.8,EUR
OL-002,ORD-2026-390848,2026-11-15,CUST-185965,DEL-95462880,PROD-639182,Blipcore Wireless Adapter AC1200,Product,99,pcs,22.8,EUR
OL-002,ORD-2026-464158,2026-12-27,CUST-103717,DEL-41711468,PROD-029384,Trimbit Docking Station 12-in-1,Product,59,pcs,89.9,EUR
OL-001,ORD-2026-637179,2026-12-03,CUST-627276,DEL-28208520,PROD-461829,Plonex Webcam 1080p Pro,Product,92,pcs,44.0,EUR
OL-001,ORD-2027-746036,2027-01-12,CUST-627276,DEL-88831486,PROD-461829,Plonex Webcam 1080p Pro,Product,31,pcs,44.0,EUR
OL-003,ORD-2027-680990,2027-01-04,CUST-100599,DEL-56420476,PROD-639182,Blipcore Wireless Adapter AC1200,Product,82,pcs,22.8,EUR
OL-001,ORD-2026-552091,2026-12-11,CUST-172132,DEL-42866956,PROD-583047,Veltric UPS 600VA Tower,Product,70,pcs,78.6,EUR
OL-002,ORD-2026-985893,2026-12-19,CUST-444207,DEL-26733967,PROD-583047,Veltric UPS 600VA Tower,Product,31,pcs,78.6,EUR
OL-003,ORD-2026-676276,2026-12-02,CUST-617488,DEL-60557040,PROD-029384,Trimbit Docking Station 12-in-1,Product,86,pcs,89.9,EUR
OL-002,ORD-2027-268010,2027-01-18,CUST-266931,DEL-80980044,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,11,pcs,112.5,EUR
OL-001,ORD-2027-945619,19 Jan 2027,CUST-888387,DEL-79654147,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,92,m,8.9,EUR
OL-001,ORD-2026-879746,2026-11-10,CUST-288073,DEL-22097496,PROD-583047,Veltric UPS 600VA Tower,Product,67,pcs,78.6,EUR
OL-001,ORD-2026-611751,2026-12-27,CUST-771088,DEL-96911784,PROD-583047,Veltric UPS 600VA Tower,Product,100,pcs,78.6,EUR
OL-002,ORD-2026-817999,2026-12-30,CUST-753425,DEL-26354208,PROD-583047,Veltric UPS 600VA Tower,Product,25,pcs,78.6,EUR
OL-001,ORD-2026-108874,2026-11-09,CUST-183667,DEL-45859307,PROD-192837,Droxel 65W GaN Charger,Product,78,pcs,28.4,EUR
OL-002,ORD-2026-381342,2026-12-14,CUST-498382,DEL-76669607,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,52,m,8.9,EUR
OL-001,ORD-2026-718697,2026-12-10,CUST-559381,DEL-67279295,PROD-483921,Zoltrix 4K Display Module 27in,Product,71,pcs,189.99,EUR
OL-001,ORD-2026-176537,28/11/2026,CUST-373432,DEL-42655866,PROD-583047,Veltric UPS 600VA Tower,Product,9,pcs,78.6,EUR
OL-003,ORD-2027-478458,07-02-2027,CUST-444207,DEL-96057593,PROD-483921,Zoltrix 4K Display Module 27in,Product,39,pcs,189.99,EUR
OL-001,ORD-2026-202988,2026-12-29,CUST-814825,DEL-73380266,PROD-639182,Blipcore Wireless Adapter AC1200,Product,39,pcs,22.8,EUR
OL-002,ORD-2027-226124,11/01/2027,CUST-814825,DEL-49172995,PROD-583047,Veltric UPS 600VA Tower,Product,17,pcs,78.6,EUR
OL-002,ORD-2026-866591,2026-12-02,CUST-741390,DEL-42981324,PROD-483921,Zoltrix 4K Display Module 27in,Product,76,pcs,189.99,EUR
OL-001,ORD-2026-412974,2026-12-25,CUST-340174,DEL-86745380,PROD-271045,Vantec USB-C Hub 9-port,Product,44,pcs,34.5,EUR
OL-001,ORD-2027-943530,2027-01-22,CUST-515011,DEL-65426567,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,44,pcs,112.5,EUR
OL-002,ORD-2026-940534,18/12/2026,CUST-498382,DEL-76669607,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,6,pcs,112.5,EUR
OL-001,ORD-2027-958914,2027-01-06,CUST-185965,DEL-64395532,PROD-029384,Trimbit Docking Station 12-in-1,Product,71,pcs,89.9,EUR
OL-001,ORD-2027-326665,2027-01-26T11:40:00,CUST-454508,DEL-83319550,PROD-029384,Trimbit Docking Station 12-in-1,Product,48,pcs,89.9,EUR
OL-002,ORD-2027-407645,2027-01-19,CUST-741390,DEL-71851421,PROD-583047,Veltric UPS 600VA Tower,Product,21,pcs,78.6,EUR
OL-001,ORD-2027-617033,16-01-2027,CUST-653306,DEL-21819185,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,49,m,8.9,EUR
OL-002,ORD-2026-423026,2026-12-23,CUST-656932,DEL-57183837,PROD-192837,Droxel 65W GaN Charger,Product,17,pcs,28.4,EUR
OL-001,ORD-2026-881782,2026-12-20,CUST-989545,DEL-15006085,PROD-583047,Veltric UPS 600VA Tower,Product,73,pcs,78.6,EUR
OL-003,ORD-2026-657742,1 Dec 2026,CUST-820892,DEL-20607151,PROD-029384,Trimbit Docking Station 12-in-1,Product,9,pcs,89.9,EUR
OL-002,ORD-2026-120581,23/12/2026,CUST-371782,DEL-45000508,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,51,pcs,67.0,EUR
OL-001,ORD-2027-292930,2027-01-20,CUST-922157,DEL-19863756,PROD-583047,Veltric UPS 600VA Tower,Product,33,pcs,78.6,EUR
OL-002,ORD-2027-376085,27/01/2027,CUST-838797,DEL-26297533,PROD-192837,Droxel 65W GaN Charger,Product,73,pcs,28.4,EUR
OL-001,ORD-2026-592489,2026-12-26,CUST-520521,DEL-60015814,PROD-483921,Zoltrix 4K Display Module 27in,Product,84,pcs,189.99,EUR
OL-003,ORD-2026-884727,2026-12-08,CUST-262316,DEL-64877191,PROD-583047,Veltric UPS 600VA Tower,Product,57,pcs,78.6,EUR
OL-003,ORD-2026-858711,29-12-2026,CUST-498382,DEL-76669607,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,7,pcs,67.0,EUR
OL-002,ORD-2026-320039,2026-12-18,CUST-246316,DEL-99635939,PROD-583047,Veltric UPS 600VA Tower,Product,41,pcs,78.6,EUR
OL-002,ORD-2027-257212,2027-01-15,CUST-340174,DEL-86745380,PROD-483921,Zoltrix 4K Display Module 27in,Product,18,pcs,189.99,EUR
OL-002,ORD-2027-411762,2027-02-01,CUST-890170,DEL-82144402,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,13,pcs,67.0,EUR
OL-001,ORD-2026-907921,2026-12-04,CUST-666390,DEL-70166480,PROD-461829,Plonex Webcam 1080p Pro,Product,58,pcs,44.0,EUR
OL-001,ORD-2026-661320,2026-11-30,CUST-972064,DEL-42542167,PROD-639182,Blipcore Wireless Adapter AC1200,Product,91,pcs,22.8,EUR
OL-003,ORD-2027-761393,2027-01-14,CUST-107540,DEL-68755000,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,73,m,8.9,EUR
OL-001,ORD-2026-161010,2026-12-13,CUST-132938,DEL-68810561,PROD-583047,Veltric UPS 600VA Tower,Product,94,pcs,78.6,EUR
OL-001,ORD-2026-119895,2026-12-20,CUST-182627,DEL-46385762,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,91,pcs,67.0,EUR
OL-002,ORD-2027-950576,2027-01-19,CUST-520521,DEL-85374852,PROD-029384,Trimbit Docking Station 12-in-1,Product,27,pcs,89.9,EUR
OL-002,ORD-2026-935750,2026-12-14,CUST-738551,DEL-16917129,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,8,pcs,67.0,EUR
OL-001,ORD-2026-758879,2026-12-15,CUST-738551,DEL-16917129,PROD-583047,Veltric UPS 600VA Tower,Product,43,pcs,78.6,EUR
OL-001,ORD-2026-191208,2026-11-28,CUST-771088,DEL-20200074,PROD-271045,Vantec USB-C Hub 9-port,Product,27,pcs,34.5,EUR
OL-001,ORD-2027-106658,2027-02-05,CUST-515011,DEL-65426567,PROD-639182,Blipcore Wireless Adapter AC1200,Product,12,pcs,22.8,EUR
OL-002,ORD-2027-961493,2027-01-03,CUST-753425,DEL-26354208,PROD-639182,Blipcore Wireless Adapter AC1200,Product,30,pcs,22.8,EUR
OL-001,ORD-2026-623866,2026-12-29,CUST-217308,DEL-89379016,PROD-461829,Plonex Webcam 1080p Pro,Product,69,pcs,44.0,EUR
OL-002,ORD-2026-148215,2026-12-31,CUST-549245,DEL-47111151,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,5,pcs,112.5,EUR
OL-002,ORD-2027-549323,23/01/2027,CUST-806073,DEL-33386929,PROD-192837,Droxel 65W GaN Charger,Product,33,pcs,28.4,EUR
OL-001,ORD-2026-954779,2026-11-24,CUST-771088,DEL-96911784,PROD-639182,Blipcore Wireless Adapter AC1200,Product,97,pcs,22.8,EUR
OL-001,ORD-2026-132687,2026-11-16,CUST-324643,DEL-81062902,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,22,pcs,112.5,EUR
OL-001,ORD-2026-880762,2026-12-29,CUST-217308,DEL-71974027,PROD-192837,Droxel 65W GaN Charger,Product,47,pcs,28.4,EUR
OL-001,ORD-2026-719244,2026-12-07,CUST-563246,DEL-43292316,PROD-639182,Blipcore Wireless Adapter AC1200,Product,9,pcs,22.8,EUR
OL-002,ORD-2026-834312,2026-12-25,CUST-320281,DEL-65350347,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,80,pcs,67.0,EUR
OL-002,ORD-2027-328411,2027-01-18,CUST-975136,DEL-33640702,PROD-029384,Trimbit Docking Station 12-in-1,Product,37,pcs,89.9,EUR
OL-001,ORD-2027-785386,2027-01-06T09:21:00,CUST-653306,DEL-21819185,PROD-583047,Veltric UPS 600VA Tower,Product,56,pcs,78.6,EUR
OL-002,ORD-2026-792687,2026-12-25,CUST-653306,DEL-64247457,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,74,pcs,67.0,EUR
OL-002,ORD-2026-598302,2026-12-07,CUST-814825,DEL-73380266,PROD-483921,Zoltrix 4K Display Module 27in,Product,39,pcs,189.99,EUR
OL-002,ORD-2027-958914,2027-01-06,CUST-185965,DEL-64395532,PROD-483921,Zoltrix 4K Display Module 27in,Product,6,pcs,189.99,EUR
OL-002,ORD-2026-132687,16 Nov 2026,CUST-324643,DEL-81062902,PROD-461829,Plonex Webcam 1080p Pro,Product,50,pcs,44.0,EUR
OL-002,ORD-2027-478458,2027-02-07,CUST-444207,DEL-96057593,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,6,m,8.9,EUR
OL-003,ORD-2026-952646,2026-12-28,CUST-787277,DEL-15677713,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,100,pcs,112.5,EUR
OL-002,ORD-2026-119895,2026-12-20,CUST-182627,DEL-46385762,PROD-583047,Veltric UPS 600VA Tower,Product,75,pcs,78.6,EUR
OL-002,ORD-2027-999308,2027-01-07,CUST-266931,DEL-80980044,PROD-483921,Zoltrix 4K Display Module 27in,Product,33,pcs,189.99,EUR
OL-002,ORD-2027-759868,2027-01-26,CUST-585100,DEL-59115280,PROD-639182,Blipcore Wireless Adapter AC1200,Product,38,pcs,22.8,EUR
OL-003,ORD-2026-822106,2026-11-30,CUST-132938,DEL-68810561,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,17,m,8.9,EUR
OL-001,ORD-2027-403936,2027-01-20,CUST-989545,DEL-63283709,PROD-461829,Plonex Webcam 1080p Pro,Product,66,pcs,44.0,EUR
OL-002,ORD-2026-820442,2026-12-10,CUST-838797,DEL-26297533,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,51,pcs,67.0,EUR
OL-003,ORD-2027-775990,2027-01-14,CUST-922157,DEL-26937148,PROD-583047,Veltric UPS 600VA Tower,Product,43,pcs,78.6,EUR
OL-001,ORD-2026-713635,2026-12-11,CUST-989545,DEL-97550053,PROD-029384,Trimbit Docking Station 12-in-1,Product,95,pcs,89.9,EUR
OL-003,ORD-2027-356600,2027-01-30T08:42:00,CUST-656932,DEL-20071854,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,5,pcs,67.0,EUR
OL-001,ORD-2027-823153,2027-01-03,CUST-989545,DEL-63283709,PROD-461829,Plonex Webcam 1080p Pro,Product,54,pcs,44.0,EUR
OL-002,ORD-2026-713635,2026-12-11,CUST-989545,DEL-97550053,PROD-461829,Plonex Webcam 1080p Pro,Product,4,pcs,44.0,EUR
OL-003,ORD-2026-451936,2026-12-20,CUST-340174,DEL-76481885,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,43,m,8.9,EUR
OL-001,ORD-2026-884616,2026-12-24,CUST-877236,DEL-44675473,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,79,pcs,112.5,EUR
OL-001,ORD-2027-263573,2027-01-20,CUST-787277,DEL-52018286,PROD-271045,Vantec USB-C Hub 9-port,Product,11,pcs,34.5,EUR
OL-001,ORD-2027-924566,15-01-2027,CUST-766563,DEL-60319927,PROD-639182,Blipcore Wireless Adapter AC1200,Product,44,pcs,22.8,EUR
OL-002,ORD-2027-619900,2027-01-11,CUST-563246,DEL-99826000,PROD-461829,Plonex Webcam 1080p Pro,Product,42,pcs,44.0,EUR
OL-001,ORD-2027-584887,2027-01-22,CUST-542417,DEL-42847661,PROD-192837,Droxel 65W GaN Charger,Product,90,pcs,28.4,EUR
OL-002,ORD-2026-517307,2026-12-07,CUST-373432,DEL-42655866,PROD-461829,Plonex Webcam 1080p Pro,Product,11,pcs,44.0,EUR
OL-003,ORD-2026-670792,2026-12-20,CUST-520521,DEL-60015814,PROD-461829,Plonex Webcam 1080p Pro,Product,49,pcs,44.0,EUR
OL-001,ORD-2027-142773,2027-01-11,CUST-163918,DEL-80392240,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,63,m,8.9,EUR
OL-001,ORD-2027-548377,2027-02-02,CUST-653306,DEL-64247457,PROD-192837,Droxel 65W GaN Charger,Product,85,pcs,28.4,EUR
OL-003,ORD-2026-130216,2026-12-29,CUST-288073,DEL-22097496,PROD-461829,Plonex Webcam 1080p Pro,Product,34,pcs,44.0,EUR
OL-001,ORD-2026-440998,2026-12-29,CUST-424308,DEL-53154591,PROD-029384,Trimbit Docking Station 12-in-1,Product,35,pcs,89.9,EUR
OL-001,ORD-2026-755520,2026-12-22,CUST-922733,DEL-64414096,PROD-738291,Quorvex 2TB NVMe SSD M.2,Product,55,pcs,112.5,EUR
OL-001,ORD-2026-652388,26/12/2026,CUST-181247,DEL-67611469,PROD-192837,Droxel 65W GaN Charger,Product,22,pcs,28.4,EUR
OL-001,ORD-2026-189067,19 Dec 2026,CUST-922733,DEL-25759274,PROD-271045,Vantec USB-C Hub 9-port,Product,44,pcs,34.5,EUR
OL-001,ORD-2026-132047,2026-12-24,CUST-814825,DEL-35583290,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,63,m,8.9,EUR
OL-001,ORD-2026-708502,24-12-2026,CUST-246413,DEL-97883261,PROD-271045,Vantec USB-C Hub 9-port,Product,65,pcs,34.5,EUR
OL-001,ORD-2026-707913,2026-12-29,CUST-958179,DEL-49597485,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,65,m,8.9,EUR
OL-001,ORD-2027-288006,17-01-2027,CUST-563246,DEL-99826000,PROD-029384,Trimbit Docking Station 12-in-1,Product,87,pcs,89.9,EUR
OL-001,ORD-2026-266309,2026-12-02,CUST-741390,DEL-71851421,PROD-461829,Plonex Webcam 1080p Pro,Product,5,pcs,44.0,EUR
OL-001,ORD-2026-792687,25/12/2026,CUST-653306,DEL-64247457,PROD-192837,Droxel 65W GaN Charger,Product,13,pcs,28.4,EUR
OL-001,ORD-2027-428429,2027-01-19,CUST-922157,DEL-26937148,PROD-847263,Nexboard Mechanical Keyboard TKL,Product,92,pcs,67.0,EUR
OL-002,ORD-2026-836333,2026-12-20,CUST-329471,DEL-85383550,PROD-564738,Fomex Cat8 Patch Cable 3m,Product,70,m,8.9,EUR
